window_index,window_label,capacity,q,query,direction,restriction,status,endpoint_rational,ordered_tie_subset_count,restricted_tie_subset_count,shared_attaining_subset_count,ordered_only_attaining_subset_count,same_buffer_subset_witnessed,ordered_witness_sha256,restricted_witness_sha256
3,jan_weekend_am_n8,3,4,mean_selected_buffer_miles,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,7497/500,1,1,1,0,True,5c2f86b36de7d45411537321225a608cc30d324a18f0d1fa76ab3f23f6a3d000,372a92923a5d849d8926d6a3245d475c40fbfa7e4f4d8f871915b7d04b28c68f
3,jan_weekend_am_n8,3,4,mean_selected_buffer_observed_duration_minutes,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,424/15,2,2,2,0,True,8997e9e1135a0fc0fd0def57d13da443d806e508670fbf4cfa344c8eaadedd00,d32cbfba6dbb0d782c7ee3e603218ded2ff9f33aba8e19d5a79f9b0e264ae19b
3,jan_weekend_am_n8,3,4,mean_selected_buffer_observed_duration_minutes,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,6013/120,1,1,1,0,True,d95652dca84cbac157edd859597dd56d22c185fc90f034aa4c0972c0e1f59415,7b153f822ea9b15e0007c20dbdf8fed995aae4432214f00031c94cca2b81f307
3,jan_weekend_am_n8,4,2,mean_selected_buffer_miles,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,2899/500,1,1,1,0,True,549e1ade723d65b1ea6cf835147f72ea351aa5f9b38316a52988656a656c93ae,048530f32d192c7b1b7de1786cae68b8d8a4c7c70e68c95c73474853c03a1a28
3,jan_weekend_am_n8,4,2,mean_selected_buffer_miles,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,39859/2000,1,1,1,0,True,c54a3513cc9b464b6b635c618042213037fa96d73755c14ca57b1e79973fa6f1,8983291962bdbfd33ce1c3661d0a4243c99de3b9b5874b4159a41e57c42647aa
3,jan_weekend_am_n8,4,2,mean_selected_buffer_observed_duration_minutes,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,406/15,1,1,1,0,True,9a93516ec536d48ba286c38f0e4a1ccd3a849014db5e48f459e7213011352380,a9207c226eedd0f81d64b0277cc45c9b7dda56de02fc56e17f9a1dcbd47bcda5
3,jan_weekend_am_n8,4,2,mean_selected_buffer_observed_duration_minutes,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,3269/60,1,1,1,0,True,c54a3513cc9b464b6b635c618042213037fa96d73755c14ca57b1e79973fa6f1,8983291962bdbfd33ce1c3661d0a4243c99de3b9b5874b4159a41e57c42647aa
3,jan_weekend_am_n8,4,2,mean_selected_buffer_miles,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,2899/500,1,1,1,0,True,549e1ade723d65b1ea6cf835147f72ea351aa5f9b38316a52988656a656c93ae,5301d8c9d41dff2fae89002a9c7be03a78d0ddf68409a807cd7d4e45ac9788cb
3,jan_weekend_am_n8,4,2,mean_selected_buffer_miles,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,39859/2000,1,1,1,0,True,c54a3513cc9b464b6b635c618042213037fa96d73755c14ca57b1e79973fa6f1,9656053fab6b8a3a787508615eace1d9c89c7d72927b8a85e87d9282f9fe6bad
3,jan_weekend_am_n8,4,2,mean_selected_buffer_observed_duration_minutes,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,406/15,1,1,1,0,True,9a93516ec536d48ba286c38f0e4a1ccd3a849014db5e48f459e7213011352380,09118a1a15954c8244db4e0a540888074d0c735a7dece34f1e2f0e54efb4018a
3,jan_weekend_am_n8,4,2,mean_selected_buffer_observed_duration_minutes,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,3269/60,1,1,1,0,True,c54a3513cc9b464b6b635c618042213037fa96d73755c14ca57b1e79973fa6f1,9656053fab6b8a3a787508615eace1d9c89c7d72927b8a85e87d9282f9fe6bad
3,jan_weekend_am_n8,4,4,mean_selected_buffer_miles,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,26459/4000,1,1,1,0,True,62894d0148ed03640e97488d93419a5bf7b37523d170f17c635c1e1ffc9db2bb,0a148965568dcd8a8a5518fbd722e71ab3a80981b4ca273d7f278e1ff70c1d58
3,jan_weekend_am_n8,4,4,mean_selected_buffer_miles,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,7497/500,1,1,1,0,True,e98f0bf137bd87b12647ef2b740a95931b18adbe3c9a8f6e4c1d9bdf85774fe4,3ac04d6dadd854718c50de9903b780fb76cf815aa756bed0af10439e29d75dd1
3,jan_weekend_am_n8,4,4,mean_selected_buffer_observed_duration_minutes,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,424/15,2,2,2,0,True,b9db82905db322ca81304267ad48a0dd66a1a15402b4b6187696d9994981f60b,0e2beb49a62a607418f0ce0bf5323fda1ffbdbbbd7f4d1dce8131b043e0f249e
3,jan_weekend_am_n8,4,4,mean_selected_buffer_observed_duration_minutes,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,6013/120,1,1,1,0,True,527a6527fccc6bfdfb9066d2e21c5c4721be8c8115a6a8f18c8e9117c8cce48d,5f0e2d96296b974108a1958998a6bb337612dc0baa3828afab22ad8c2ae28f3d
3,jan_weekend_am_n8,4,4,mean_selected_buffer_miles,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,26459/4000,1,1,1,0,True,62894d0148ed03640e97488d93419a5bf7b37523d170f17c635c1e1ffc9db2bb,56c1eea78a3c84ade29dac78de5df15504da034e1a0a12ad13dd777b29145a6d
3,jan_weekend_am_n8,4,4,mean_selected_buffer_miles,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,7497/500,1,1,1,0,True,e98f0bf137bd87b12647ef2b740a95931b18adbe3c9a8f6e4c1d9bdf85774fe4,adab3a2376091ee069f3db677d1fd93b8cb830ce0082deb28ab27d045c3a418c
3,jan_weekend_am_n8,4,4,mean_selected_buffer_observed_duration_minutes,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,424/15,2,2,2,0,True,b9db82905db322ca81304267ad48a0dd66a1a15402b4b6187696d9994981f60b,0c8fc3ee448593c574fbbc082e1ba8a8a78fa7803b6fb7fcc169ebb017b65849
3,jan_weekend_am_n8,4,4,mean_selected_buffer_observed_duration_minutes,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,6013/120,1,1,1,0,True,527a6527fccc6bfdfb9066d2e21c5c4721be8c8115a6a8f18c8e9117c8cce48d,08b769d644aa225255be21f5dd1debe58bd522a5a39811639c05b561a19fd8c3
5,apr_weekday_am_n8,2,2,mean_selected_buffer_miles,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,549/100,1,1,1,0,True,5a8117d313cfdb09983c738d1ecde3146edeb43c4795dd351cf21a00190c4cbb,2fb55f61f706627f9dddc189185b72a6bc22aafffeb905dd4b44916852549885
5,apr_weekday_am_n8,2,2,mean_selected_buffer_miles,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,1927/100,1,1,1,0,True,2e10ea98059b235e94d29f324bfb621e9f38691cf500930b6bb67ec93f93e20d,6db2845b6a0a17f59544a4a2466aef936637b88e869c1dae79bc2cd0011304dc
5,apr_weekday_am_n8,2,2,mean_selected_buffer_observed_duration_minutes,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,3571/120,1,1,1,0,True,81979d74230aadabd5a9cb33c8c8b3a6f1d80824b6766fe4033a934a2edb9350,8fe0805cfcd2cd6750d94db3da79dca3d93d8fe13dfb8e5f07d8e8e2917a0530
5,apr_weekday_am_n8,2,2,mean_selected_buffer_observed_duration_minutes,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,1249/20,1,1,1,0,True,1c2397d4d97c6087f4fc75729ce19abd9ff0edbc59719c18ac82e10465ea129c,c7cce5fa6aa0c7eedf7c2b503f75632f4170c4f38149da370478ba2691cb48c6
5,apr_weekday_am_n8,2,2,mean_selected_buffer_miles,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,549/100,1,1,1,0,True,5a8117d313cfdb09983c738d1ecde3146edeb43c4795dd351cf21a00190c4cbb,521e11fbe63b6d8972c71b073fe5facc42d300fbf5a34ba7f7c3ae40ecea0786
5,apr_weekday_am_n8,2,2,mean_selected_buffer_miles,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,1927/100,1,1,1,0,True,2e10ea98059b235e94d29f324bfb621e9f38691cf500930b6bb67ec93f93e20d,3798142821075283c496e29741a52577d79a2c07ea890f5a03eaa64ab69afced
5,apr_weekday_am_n8,2,2,mean_selected_buffer_observed_duration_minutes,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,3571/120,1,1,1,0,True,81979d74230aadabd5a9cb33c8c8b3a6f1d80824b6766fe4033a934a2edb9350,c6d78957ffc1c99b8681e3e67ae6d68618c3dbb850ad8c01b67c06dea2a2fba4
5,apr_weekday_am_n8,2,2,mean_selected_buffer_observed_duration_minutes,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,1249/20,1,1,1,0,True,1c2397d4d97c6087f4fc75729ce19abd9ff0edbc59719c18ac82e10465ea129c,bbc712de37fb9893aa67f35cf5f7b2d90dec749c00d1159eb478249276be8634
5,apr_weekday_am_n8,2,4,mean_selected_buffer_miles,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,2357/400,1,1,1,0,True,dda584f7ac0190956fcaebce6fa2344fd1aac420f9a18d544eff2e997734bab1,e18bcaf795f75bc46b965a744448551e95bd8b92ae909ab7f5c55efdbe25d4ed
5,apr_weekday_am_n8,2,4,mean_selected_buffer_miles,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,711/40,1,1,1,0,True,7726705cd7ad59b86e7a9cad5d1faa43983cd9e10c2ffd992b1b4ff3cf99add5,06a4304b80e121bd4bdd5f9ad77f69e6655da1851a92b1b9c62c04f155a426ac
5,apr_weekday_am_n8,2,4,mean_selected_buffer_observed_duration_minutes,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,505/16,1,1,1,0,True,70d269e9fe3bb2da39a1db7c6252f658c540abebae8d4a840eecd154f57918d8,a697065849877a2145a973aed0813472fb6617ddc23a4735b81a9348438caf10
5,apr_weekday_am_n8,2,4,mean_selected_buffer_observed_duration_minutes,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,14591/240,1,1,1,0,True,bdef23da1f69ea172057b1b1cabb880a4755db4cf5f997a68a1d8b40b9bee362,e4f9a180b3bcfb9f4d435f46717023f08a87777ffa65310de02ff792d163c2fe
5,apr_weekday_am_n8,2,4,mean_selected_buffer_miles,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,2357/400,1,1,1,0,True,dda584f7ac0190956fcaebce6fa2344fd1aac420f9a18d544eff2e997734bab1,43ce76d67b1b2d922ed02ba46d9cd53bdb7abaaa979d4dd87b9ec59be56139fd
5,apr_weekday_am_n8,2,4,mean_selected_buffer_miles,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,711/40,1,1,1,0,True,7726705cd7ad59b86e7a9cad5d1faa43983cd9e10c2ffd992b1b4ff3cf99add5,1a7aac3946257cc9201d835076be9451974526b40be113649e2277bcf6c3801d
5,apr_weekday_am_n8,2,4,mean_selected_buffer_observed_duration_minutes,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,505/16,1,1,1,0,True,70d269e9fe3bb2da39a1db7c6252f658c540abebae8d4a840eecd154f57918d8,feb6de94e9f86b939a01f3f23a5f7361e171f267b48e14d87c3e03d2fd14f477
5,apr_weekday_am_n8,2,4,mean_selected_buffer_observed_duration_minutes,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,14591/240,1,1,1,0,True,bdef23da1f69ea172057b1b1cabb880a4755db4cf5f997a68a1d8b40b9bee362,c7f3680043d1da7104876548ae575efff4d7daf6bab908fa8f0a9408a303b4ae
5,apr_weekday_am_n8,3,2,mean_selected_buffer_miles,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,549/100,1,1,1,0,True,cb745add954bed473331b927c4810f500b0f3c854008b6a524c0cdfb6f673496,e03b0a82acb22dd8e895262e3a3377b429c48e0e86aede8b848cefcd3e4f3689
5,apr_weekday_am_n8,3,2,mean_selected_buffer_miles,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,1927/100,1,1,1,0,True,bdd0e2fc76f8171c8ab3a8024606a0d693e95259f4c54f6346d45568d76c1d7c,73711f88ffc3cd34aaffc83dbd767087a70f0982c87d4feee2bd1540d36cfa15
5,apr_weekday_am_n8,3,2,mean_selected_buffer_observed_duration_minutes,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,3571/120,1,1,1,0,True,7bf8ef87ea67db64f5d0b2f9603ae760525ee87e56e2c5e42526362e93b9af67,1b4e16194b607c76df016e23d5d0bc30a5b7d4fae7c6405a2ec2f531c068f698
5,apr_weekday_am_n8,3,2,mean_selected_buffer_observed_duration_minutes,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,1249/20,1,1,1,0,True,1c9a66e76dd47ba2292b1582c1bf804ee6788647371179e3c542cb2f8a222fea,169ee4da793a2643b383da32ef847db99db408392961d72b97a6047630d9e546
5,apr_weekday_am_n8,3,2,mean_selected_buffer_miles,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,549/100,1,1,1,0,True,cb745add954bed473331b927c4810f500b0f3c854008b6a524c0cdfb6f673496,23ac123a916bef0e6e75595356f3a075c339c1f87d24fa3e09d74aff929c3725
5,apr_weekday_am_n8,3,2,mean_selected_buffer_miles,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,1927/100,1,1,1,0,True,bdd0e2fc76f8171c8ab3a8024606a0d693e95259f4c54f6346d45568d76c1d7c,38bb6c859d11674afa42382e6b4b267a3ca09e8d6130b29a65b7f7ba0daa9879
5,apr_weekday_am_n8,3,2,mean_selected_buffer_observed_duration_minutes,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,3571/120,1,1,1,0,True,7bf8ef87ea67db64f5d0b2f9603ae760525ee87e56e2c5e42526362e93b9af67,0f2a1c3659d7d1d5c521fe7a3becefd093027dcf54bde3086a3565ea04b49e1c
5,apr_weekday_am_n8,3,2,mean_selected_buffer_observed_duration_minutes,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,1249/20,1,1,1,0,True,1c9a66e76dd47ba2292b1582c1bf804ee6788647371179e3c542cb2f8a222fea,67bd947fab5a4c64c9dbea72dfd719320e2270a2961a0c7701a35d8852a989a8
5,apr_weekday_am_n8,3,4,mean_selected_buffer_miles,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,2357/400,1,1,1,0,True,848da42e885f35e7a2535e5cf2b71701b9559efea699598bc7852cc69e5da130,3c0fa226542ad23e5050adc98a6bc77e562613e1b8e2fda1563c36c0a4082d5e
5,apr_weekday_am_n8,3,4,mean_selected_buffer_miles,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,711/40,1,1,1,0,True,e2aa6a7115728a73d9ab6fa63e81a8b6e1620c8d8734af6744862841d949e432,a4d1abfad6b6b30d116c7a6dadbfcde371ef057a58526c10957f3f05c15bd808
5,apr_weekday_am_n8,3,4,mean_selected_buffer_observed_duration_minutes,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,505/16,1,1,1,0,True,7e2d33ec681a7331c443bfca178d2de27472f3de4527bf6ef312681a3e31917a,8b60fdcfabe9365e772b461483db31f22e0440b947edfab6ab1afed4fa7a1ddf
5,apr_weekday_am_n8,3,4,mean_selected_buffer_observed_duration_minutes,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,14591/240,1,1,1,0,True,cbd3bb1d16147e7c49ff9e1ab99d46dd2ba0840136e0ff5a9cae44a81da21e8d,57d1ce902dfdbcb302ad0b34690ff39fc9b8d6a21984502f6b0b33b20d042f08
5,apr_weekday_am_n8,3,4,mean_selected_buffer_miles,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,2357/400,1,1,1,0,True,848da42e885f35e7a2535e5cf2b71701b9559efea699598bc7852cc69e5da130,95321065bc43e5d94b4ab3e599ae04692b361b319ddd969c3a6c13cd0040d3e0
5,apr_weekday_am_n8,3,4,mean_selected_buffer_miles,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,711/40,1,1,1,0,True,e2aa6a7115728a73d9ab6fa63e81a8b6e1620c8d8734af6744862841d949e432,0ffa5e5a3ddd9c5d0cc46dcf90157007e1bbb3af1320eb0d808039c48584a4ff
5,apr_weekday_am_n8,3,4,mean_selected_buffer_observed_duration_minutes,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,505/16,1,1,1,0,True,7e2d33ec681a7331c443bfca178d2de27472f3de4527bf6ef312681a3e31917a,073ee5ac622953a20f65769850bc5dc84f6e4a95c96c9cf158da124c63521806
5,apr_weekday_am_n8,3,4,mean_selected_buffer_observed_duration_minutes,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,14591/240,1,1,1,0,True,cbd3bb1d16147e7c49ff9e1ab99d46dd2ba0840136e0ff5a9cae44a81da21e8d,a2fabb8f47052a51ff57aa8a556a7d319a7fe56e675f9a15628b5223ff83cb52
5,apr_weekday_am_n8,4,2,mean_selected_buffer_miles,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,549/100,1,1,1,0,True,c630c5c88d49d80e61cc441a3b6db3ba5867d2a38eb827b69e4a94e7e388389a,31aafdb9c96a0052cb7cb0906ad383d0ff8c0aa060d1a1014812db208a61afb3
5,apr_weekday_am_n8,4,2,mean_selected_buffer_miles,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,1927/100,1,1,1,0,True,6427e8def8ed92ffd0b8d77b0db1dc3342fccbf60e122b4de5c13622219b429a,f12522f308c1059b1655762c6f5b27d70ebb45a91870ec6346329b186b9d5606
5,apr_weekday_am_n8,4,2,mean_selected_buffer_observed_duration_minutes,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,3571/120,1,1,1,0,True,6151a2e05b1e160096ff1003ca40443787915e05cfe12e6453c65aa5cd634539,8ad5e96b201d1931e099c56805f21fc761a345133f6f08b838b3018cae639df4
5,apr_weekday_am_n8,4,2,mean_selected_buffer_observed_duration_minutes,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,1249/20,1,1,1,0,True,26fa8c3fc0e2ace8d719b24146f7d614f6a914d6961fa5806ff844eaba5e6b96,00fc3e36462fc3a58b9ecae96452d28b395dbe130c003d6771c83648fcb6260b
5,apr_weekday_am_n8,4,2,mean_selected_buffer_miles,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,549/100,1,1,1,0,True,c630c5c88d49d80e61cc441a3b6db3ba5867d2a38eb827b69e4a94e7e388389a,702062c21e4e47bb207ec6bbf7c3f58b2dd568c3fbbf2c2996331a969e32d286
5,apr_weekday_am_n8,4,2,mean_selected_buffer_miles,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,1927/100,1,1,1,0,True,6427e8def8ed92ffd0b8d77b0db1dc3342fccbf60e122b4de5c13622219b429a,8ad460f55981b68faaff47e83c6e19be629d4340de7b5a0d6837ab97bbdc9155
5,apr_weekday_am_n8,4,2,mean_selected_buffer_observed_duration_minutes,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,3571/120,1,1,1,0,True,6151a2e05b1e160096ff1003ca40443787915e05cfe12e6453c65aa5cd634539,63ada0ef5e392d54192613a0d6b5add138e22d8bae5f20e11ec51a1410868c29
5,apr_weekday_am_n8,4,2,mean_selected_buffer_observed_duration_minutes,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,1249/20,1,1,1,0,True,26fa8c3fc0e2ace8d719b24146f7d614f6a914d6961fa5806ff844eaba5e6b96,c62cd0e5fba82da4f4ca2680a6de002349255932fc00324acbb15e9e9bd85b7f
5,apr_weekday_am_n8,4,4,mean_selected_buffer_miles,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,2357/400,1,1,1,0,True,cebbf94ac4d7ad8667fc34349ed7b03e6f4dc879fb267e905731f9943d4e5a1b,0d93630b30de6b846d2d4a51c11d2965a9d9707a3ea2cd03fc9eaaaff5c49a80
5,apr_weekday_am_n8,4,4,mean_selected_buffer_miles,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,711/40,1,1,1,0,True,596561e57cfcf4d552ad0709d4c27b3da778901e1547b0d85c4e19532c5e5797,981829404812d96e0e4fc63d53d9ea02e8c2389d40d18a7e04b7f5c88f4183ff
5,apr_weekday_am_n8,4,4,mean_selected_buffer_observed_duration_minutes,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,505/16,1,1,1,0,True,53d5da8f56d03abab38706556829eec1a8469f645c45930f5d5ade4ff07415fc,94fc932d6e6c328a2ad2a0ac689e4ad2052c17b3750788f50554e6eadd5e6cd8
5,apr_weekday_am_n8,4,4,mean_selected_buffer_observed_duration_minutes,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,14591/240,1,1,1,0,True,8a170d7bb8364178dd353f5557f320dc0ba78a3a7c29d51c5d804bbab5d77546,07c15e156bc149a37c58ed384df70f7825e6382c98e337bffa44db9f9041fd82
5,apr_weekday_am_n8,4,4,mean_selected_buffer_miles,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,2357/400,1,1,1,0,True,cebbf94ac4d7ad8667fc34349ed7b03e6f4dc879fb267e905731f9943d4e5a1b,20508bd293ab2f27a2f0b783ec0533b21f601f6f9932a2d632fbb2fbe4f0cbb7
5,apr_weekday_am_n8,4,4,mean_selected_buffer_miles,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,711/40,1,1,1,0,True,596561e57cfcf4d552ad0709d4c27b3da778901e1547b0d85c4e19532c5e5797,189acd548f6eb34527ecc9f96356632f892d4e8d87c454b138961d8cf708faa6
5,apr_weekday_am_n8,4,4,mean_selected_buffer_observed_duration_minutes,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,505/16,1,1,1,0,True,53d5da8f56d03abab38706556829eec1a8469f645c45930f5d5ade4ff07415fc,d5cb2b6e718da043f56f24f4a1108dab8e1a5229d2d0473ace8e9e90b4c31267
5,apr_weekday_am_n8,4,4,mean_selected_buffer_observed_duration_minutes,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,14591/240,1,1,1,0,True,8a170d7bb8364178dd353f5557f320dc0ba78a3a7c29d51c5d804bbab5d77546,96ada5f1f2165f5be67ad6f55da32aab704a28d8c6bdb1ffe9b09a46677780b8
7,apr_weekday_pm_n8,2,2,mean_selected_buffer_miles,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,77/25,1,1,1,0,True,6a3c5c0bbc1e1d8e62003a1a3a54cb269590e0cd65dec67ae320283037bf4ad6,0042d4af29d29e1e3c3ed904dfe356cbeec1b94218de20bc1eb2f3c6961ce63d
7,apr_weekday_pm_n8,2,2,mean_selected_buffer_miles,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,354/25,1,1,1,0,True,6a66237b06cb721a6ec99124a443931d085e5a93279b0d42c0d4970e6d52f838,fe458332b444914cc7cec56cf7ec35c471d6c71f1e365acd55df2527a1692228
7,apr_weekday_pm_n8,2,2,mean_selected_buffer_observed_duration_minutes,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,4247/120,1,1,1,0,True,ea48492f97903a7717f42c4ae90190b1c45bb0e380e8687556156055fda94442,270f555d75377867385ed56a8dd67e1aa7ae7c971ee7b19808b53d81040c5294
7,apr_weekday_pm_n8,2,2,mean_selected_buffer_observed_duration_minutes,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,12613/120,1,1,1,0,True,6a66237b06cb721a6ec99124a443931d085e5a93279b0d42c0d4970e6d52f838,fe458332b444914cc7cec56cf7ec35c471d6c71f1e365acd55df2527a1692228
7,apr_weekday_pm_n8,2,2,mean_selected_buffer_miles,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,77/25,1,1,1,0,True,6a3c5c0bbc1e1d8e62003a1a3a54cb269590e0cd65dec67ae320283037bf4ad6,be309c20c404450722c2bb583e700991e139a4f55adad7b6a5cdadc9d57871e5
7,apr_weekday_pm_n8,2,2,mean_selected_buffer_miles,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,354/25,1,1,1,0,True,6a66237b06cb721a6ec99124a443931d085e5a93279b0d42c0d4970e6d52f838,4600ac5b4d7b68efc6c7098c30fb9db6e831d4ef3afdec1034d115e25b7b70c2
7,apr_weekday_pm_n8,2,2,mean_selected_buffer_observed_duration_minutes,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,4247/120,1,1,1,0,True,ea48492f97903a7717f42c4ae90190b1c45bb0e380e8687556156055fda94442,b7e41d653e2e9ec92bd6697240c5be5a9e7a67b674fb5f6eeda9545f22ecd0b4
7,apr_weekday_pm_n8,2,2,mean_selected_buffer_observed_duration_minutes,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,12613/120,1,1,1,0,True,6a66237b06cb721a6ec99124a443931d085e5a93279b0d42c0d4970e6d52f838,4600ac5b4d7b68efc6c7098c30fb9db6e831d4ef3afdec1034d115e25b7b70c2
7,apr_weekday_pm_n8,2,4,mean_selected_buffer_miles,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,1523/400,1,1,1,0,True,4ccab3db98c392a9336b29702020c0cc5c664b9c6738dc5fbd03d0d7998c8c58,4d8d96970de18e907c84de3bcb944bca5e6d1606bfbe2e165e925ad2ab6f8897
7,apr_weekday_pm_n8,2,4,mean_selected_buffer_miles,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,4961/400,1,1,1,0,True,efa4aa27d6716e6dce1eff62f06607deb8b5116075547a197c01e3dac10530ee,e052f04c0cd926a753d6ef9299c7e1597fd720550c41f0b132b1c2ea27f32b73
7,apr_weekday_pm_n8,2,4,mean_selected_buffer_observed_duration_minutes,lower,pair,ATTAINED_BY_RESTRICTED_FAMILY,571/15,1,1,1,0,True,8c48c564d34e7e53fd4fde7152c5bd16b2971c07eb91590077db443605ac7ba9,49eb5b8273b305e48cd18b06ce232cf3606675b70706c8de34f3dff3ac4364bc
7,apr_weekday_pm_n8,2,4,mean_selected_buffer_observed_duration_minutes,upper,pair,ATTAINED_BY_RESTRICTED_FAMILY,21781/240,1,1,1,0,True,b168a66104a06402155a366564081de202e1eacc8dc384ab11e69dd96d9a772e,d4c40a9665851f426b51b6a8d0eb56ac40bb1c086fc8d90cffcee5275d764efb
7,apr_weekday_pm_n8,2,4,mean_selected_buffer_miles,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,1523/400,1,1,1,0,True,4ccab3db98c392a9336b29702020c0cc5c664b9c6738dc5fbd03d0d7998c8c58,460e739dc07664b388ae7763f832dbc96f7be720c6c17329385b25f14a71c73b
7,apr_weekday_pm_n8,2,4,mean_selected_buffer_miles,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,4961/400,1,1,1,0,True,efa4aa27d6716e6dce1eff62f06607deb8b5116075547a197c01e3dac10530ee,8916951ab5d330a6f7240ceed30d738052a8a3706a0422e45ace8efe3ad86b93
7,apr_weekday_pm_n8,2,4,mean_selected_buffer_observed_duration_minutes,lower,clique,ATTAINED_BY_RESTRICTED_FAMILY,571/15,1,1,1,0,True,8c48c564d34e7e53fd4fde7152c5bd16b2971c07eb91590077db443605ac7ba9,3d93bbd89e9fd31004f45c3c6a21f1e22173f40d4cf4ac3afc788c808780f4cd
7,apr_weekday_pm_n8,2,4,mean_selected_buffer_observed_duration_minutes,upper,clique,ATTAINED_BY_RESTRICTED_FAMILY,21781/240,1,1,1,0,True,b168a66104a06402155a366564081de202e1eacc8dc384ab11e69dd96d9a772e,4c848636b31290ea05254bf64feb2197a6ab50260563cc24229fcf171f281776
